Date,Luminosite,Humidite,CO2,Temperature,Batterie
2023-12-13 09:43:03,208.0,38.0,589.0,24.2,3.653
2023-12-13 09:48:03,208.0,38.0,587.0,24.3,3.6510000000000002
2023-12-13 09:53:03,208.0,38.0,606.0,24.4,3.6510000000000002
2023-12-13 09:58:03,6.0,38.0,612.0,24.3,3.653
2023-12-13 10:03:03,205.0,38.0,631.0,24.4,3.6510000000000002
2023-12-13 10:08:03,205.0,39.0,852.0,24.4,3.6510000000000002
2023-12-13 10:13:03,202.0,40.0,1003.0,24.6,3.6510000000000002
2023-12-13 10:18:03,202.0,42.0,1118.0,24.7,3.6510000000000002
2023-12-13 10:23:03,205.0,42.0,1208.0,24.9,3.6510000000000002
2023-12-13 10:28:03,205.0,43.0,1288.0,25.0,3.6510000000000002
2023-12-13 10:33:03,205.0,43.0,1337.0,25.1,3.6510000000000002
2023-12-13 10:38:03,202.0,44.0,1426.0,25.2,3.6510000000000002
2023-12-13 10:43:03,202.0,44.0,1468.0,25.3,3.6510000000000002
2023-12-13 10:48:03,198.0,44.0,1529.0,25.5,3.6510000000000002
2023-12-13 10:53:03,198.0,45.0,1557.0,25.5,3.6510000000000002
2023-12-13 10:58:03,202.0,45.0,1617.0,25.6,3.6510000000000002
2023-12-13 11:03:03,198.0,45.0,1621.0,25.7,3.6510000000000002
2023-12-13 11:08:03,205.0,45.0,1625.0,25.8,3.648
2023-12-13 11:13:03,205.0,46.0,1647.0,25.9,3.6510000000000002
2023-12-13 11:18:03,202.0,46.0,1660.0,25.9,3.6510000000000002
2023-12-13 11:23:03,208.0,46.0,1701.0,26.0,3.6510000000000002
2023-12-13 11:28:03,215.0,46.0,1692.0,26.1,3.6510000000000002
2023-12-13 11:33:03,215.0,46.0,1730.0,26.1,3.6510000000000002
2023-12-13 11:38:03,208.0,45.0,1668.0,26.2,3.6510000000000002
2023-12-13 11:43:03,212.0,45.0,1692.0,26.3,3.6510000000000002
2023-12-13 11:48:03,232.0,44.0,1515.0,26.3,3.6510000000000002
2023-12-13 11:53:03,13.0,44.0,1429.0,26.3,3.6510000000000002
2023-12-13 11:58:03,13.0,43.0,1272.0,26.2,3.6510000000000002
2023-12-13 12:03:03,205.0,42.0,1165.0,26.0,3.6510000000000002
2023-12-13 12:08:03,229.0,41.0,1070.0,26.0,3.6510000000000002
2023-12-13 12:13:03,222.0,40.0,994.0,26.0,3.6510000000000002
2023-12-13 12:18:03,218.0,40.0,1001.0,25.9,3.6510000000000002
2023-12-13 12:23:03,222.0,39.0,926.0,26.0,3.6510000000000002
2023-12-13 12:28:03,222.0,39.0,858.0,26.0,3.6510000000000002
2023-12-13 12:33:03,225.0,38.0,853.0,26.0,3.6510000000000002
2023-12-13 12:38:03,222.0,38.0,793.0,26.0,3.6510000000000002
2023-12-13 12:43:03,225.0,37.0,777.0,26.0,3.6510000000000002
2023-12-13 12:48:03,229.0,37.0,748.0,26.0,3.6510000000000002
2023-12-13 12:53:03,232.0,37.0,725.0,26.0,3.6510000000000002
2023-12-13 12:58:03,225.0,37.0,696.0,26.0,3.6510000000000002
2023-12-13 13:03:03,10.0,36.0,675.0,26.0,3.6510000000000002
2023-12-13 13:08:03,10.0,36.0,683.0,25.9,3.6510000000000002
2023-12-13 13:13:03,20.0,36.0,658.0,25.8,3.6510000000000002
2023-12-13 13:18:03,16.0,35.0,651.0,25.7,3.6510000000000002
2023-12-13 13:23:03,33.0,35.0,599.0,25.5,3.6510000000000002
2023-12-13 13:28:03,30.0,35.0,580.0,25.4,3.6510000000000002
2023-12-13 13:33:03,23.0,35.0,620.0,25.2,3.6510000000000002
2023-12-13 13:38:02,23.0,35.0,589.0,25.2,3.6510000000000002
2023-12-13 13:43:02,13.0,35.0,608.0,25.2,3.6510000000000002
2023-12-13 14:23:02,20.0,37.0,749.0,25.0,3.6510000000000002
2023-12-13 14:28:02,16.0,37.0,775.0,25.0,3.6510000000000002
2023-12-13 14:33:02,20.0,37.0,777.0,24.9,3.6510000000000002
2023-12-13 14:38:02,20.0,38.0,742.0,24.9,3.6510000000000002
2023-12-13 14:43:02,16.0,38.0,741.0,24.9,3.6510000000000002
2023-12-13 14:48:02,20.0,38.0,741.0,24.9,3.653
2023-12-13 14:53:02,23.0,38.0,733.0,24.8,3.6510000000000002
2023-12-13 14:58:02,20.0,38.0,795.0,24.9,3.6510000000000002
2023-12-13 15:03:02,20.0,38.0,796.0,24.9,3.6510000000000002
2023-12-13 15:08:02,20.0,38.0,747.0,24.8,3.6510000000000002
2023-12-13 15:13:02,13.0,38.0,705.0,24.8,3.653
2023-12-13 15:18:02,13.0,37.0,686.0,24.7,3.653
